city,state_abbr,zip,status,access,network,latitude,longitude,id_number,owner,fed_agency_type,fed_agency_name,ev_connector_types
Orange,CA,92866,E,Public,GE WattStation,33.7900065,-117.8563718,72818,,,,J1772
Westport,CT,6880,E,Public,,41.1397812,-73.3585182,60757,P,,,J1772
Parma,OH,44130,E,Public,,41.36684,-81.7638,40613,P,,,J1772
Londonderry,NH,3053,E,Public,ChargePoint Network,42.8510261,-71.360198,65242,,,,J1772
Pleasant Prairie,WI,53158,E,Public,,42.522504,-87.894088,69843,P,,,NEMA520
Nampa,ID,83651,P,PLANNED - not yet accessible (Private),,43.6211731,-116.6136313,73317,T,,,J1772
Houston,TX,77005,E,Public,Blink Network,29.742916,-95.373811,64435,,,,J1772
Fortuna,CA,95540,E,Public - Credit card at all times,Greenlots,49.8396724,-99.9528215,74652,LG,,,J1772 NEMA520
Signal Hill,CA,90755,E,Public,ChargePoint Network,33.8112136,-118.1670749,70685,,,,J1772
Fort Worth,TX,76155,E,Public,ChargePoint Network,32.8348541,-97.067154,70248,,,,J1772
Portland,OR,97213,E,Public,Blink Network,45.527803,-122.612077,49181,,,,J1772
Rye,NY,10580,E,Public,Tesla,40.9830082,-73.6879499,67754,P,,,TESLA
Beverly Hills,CA,90210,E,Public,ChargePoint Network,34.0704128,-118.399327,48960,,,,J1772
Las Vegas,NV,89109,E,Public,ChargePoint Network,36.1126928,-115.1684506,62213,,,,J1772
Fort Worth,TX,76133,E,Public,GE WattStation,38.493566,-90.38585,72702,,,,J1772
Silver Spring,MD,20910,E,Public - Card key at all times,SemaCharge Network,38.991846,-77.034751,40035,,,,J1772
Greensboro,NC,27409,E,Public,,36.105313,-79.938316,73468,P,,,J1772
Delray Beach,FL,33483,E,Private,,26.435109,-80.072977,47654,P,,,J1772
Rome,NY,13440,E,Public,ChargePoint Network,43.2126702,-75.4588128,41859,,,,J1772
Atlanta,GA,30341,E,Public,,33.90999,-84.2914,40790,P,,,NEMA515 J1772
Columbia,SC,29209,E,Public,ChargePoint Network,33.9753554,-80.959607,65323,,,,J1772
Salem,OR,97303,E,Public,Blink Network,44.957263,-123.010566,51819,,,,J1772
Danville,VA,24540,E,Public - Call ahead,,36.595903,-79.397367,47553,P,,,J1772
New York,NY,10036,E,Public,Tesla,40.7585534,-73.9912552,74428,P,,,TESLA
Standish,ME,4054,E,Public,,39.2037536,-107.9995773,65412,LG,,,J1772
Houston,TX,77098,E,Public,Blink Network,29.740878,-95.418777,67223,,,,J1772
Stonington,CT,6378,E,Public - Call ahead,Tesla,41.3317352,-71.9066518,74389,P,,,TESLA
Minneapolis,MN,55415,E,Public,ChargePoint Network,44.9774353,-93.2629674,57638,,,,NEMA520 J1772
Marble Canyon,AZ,86036,E,Public,Tesla,36.743791,-111.753641,72212,P,,,TESLA
Sacramento,CA,95814,E,Public,ChargePoint Network,38.5800618,-121.4853259,71725,,,,J1772
San Diego,CA,92121,E,Public,Blink Network,32.899666,-117.194416,65317,,,,J1772
Los Angeles,CA,90015,E,Public - Call ahead,,34.0345547,-118.2723323,39906,P,,,J1772
Austin,TX,78754,E,Public,ChargePoint Network,30.3384212,-97.6619164,46365,,,,NEMA520 J1772
Chisago City,MN,55013,E,Public,,45.3866224,-92.8675943,60505,P,,,NEMA520
Nashville,TN,37210,E,Private,Blink Network,36.157659,-86.75608,48780,,,,J1772
Redmond,WA,98052,E,Private,GE WattStation,47.687314,-122.149113,72938,,,,J1772
Greer,SC,29651,E,Private,,34.946557,-82.210236,47082,P,,,J1772
Morristown,TN,37814,E,Public - Call ahead,,36.18237,-83.3825109,39820,P,,,J1772
Atlanta,GA,30309,E,Public - Card key at all times,SemaCharge Network,33.7869523,-84.3884026,67642,,,,J1772
Charlotte,NC,28202,E,Public,,35.2258537,-80.8414883,50692,P,,,J1772
Lakewood,CO,80228,E,Private,,39.7171136,-105.1288004,46540,P,,,J1772
Southbury,CT,6488,E,Public - Call ahead,Tesla,41.4880563,-73.2248163,67709,P,,,TESLA
Dearborn,MI,48121,E,Private,GE WattStation,42.30583631,-83.23881816,73046,,,,J1772
Arlington,TX,76011,E,Public,GE WattStation,32.74948,-97.09134,72742,,,,J1772
San Rafael,CA,94901,E,Private,,37.9669987,-122.5168494,61796,P,,,J1772
Tacoma,WA,98407,E,Public - Card key at all times,SemaCharge Network,47.281263,-122.516582,44503,,,,J1772
Alexandria,VA,22303,E,Public,Blink Network,38.78296,-77.079582,64288,,,,J1772
Bay Minette,AL,36507,E,Private,,30.8800291,-87.7800174,68134,T,,,J1772
Sacramento,CA,95814,E,Public,ChargePoint Network,38.5738854,-121.4947565,63231,,,,J1772
Maumee,OH,43537,E,Public,Tesla,41.5791899,-83.6664681,60108,P,,,TESLA
College Station,TX,77843,E,Public - Card key at all times,eVgo Network,30.61281586,-96.33863831,73540,,,,J1772
Knoxville,TN,37915,E,Public,Blink Network,35.9681,-83.92213,48311,,,,J1772
Calhoun,GA,30701,E,Public - Card key at all times,eVgo Network,34.46250153,-84.91870117,75004,,,,J1772COMBO J1772
Tucson,AZ,85716,E,Public,Blink Network,32.21270808,-110.9189373,45285,,,,J1772
San Antonio,TX,78207,E,Public,ChargePoint Network,29.4307012,-98.5016321,75003,,,,J1772
St. Louis,MO,63139,E,Public,,38.6003692,-90.270688,63733,P,,,J1772
Milford,CT,6460,E,Public,Tesla,41.245823,-73.009059,51784,P,,,TESLA
Piscataway Township,NJ,8854,E,Public,Blink Network,40.523407,-74.434016,65573,,,,J1772
Mt Vernon,WA,98273,E,Public,ChargePoint Network,48.3989275,-122.3334279,42657,,,,NEMA520 J1772
San Diego,CA,92123,E,Public,ChargePoint Network,32.8342313,-117.1290248,66843,,,,J1772
Madison Heights,MI,48071,E,Public,,42.484615,-83.09264,49174,T,,,J1772
Las Vegas,NV,89109,E,Public,ChargePoint Network,36.1096948,-115.1701624,64867,,,,J1772
Daytona Beach,FL,32124,E,Private,,29.2148362,-81.1022128,46569,P,,,J1772
Winston Salem,NC,27105,E,Private,,36.1800365,-80.2757169,47049,P,,,J1772
Fort Irwin,CA,92310,E,Private,,35.262442,-116.713878,52466,FG,22,National Aeronautics and Space Administration,
Walla Walla,WA,99362,E,Private,,46.047278,-118.353883,44507,P,,,J1772
Louisville,KY,40218,E,Private,,38.1897167,-85.6440198,47181,P,,,J1772
Lehi,UT,84043,E,Public - Card key at all times,eVgo Network,40.42395782,-111.8840179,73691,,,,J1772
Chicago,IL,60623,E,Private,,41.8303018,-87.7242397,73377,T,,,J1772
Cleveland,OH,44113,E,Public - Call ahead,Tesla,41.4973165,-81.6944019,73797,P,,,TESLA
Longmont,CO,80501,E,Public - Card key at all times,SemaCharge Network,40.1768864,-105.1024675,43235,,,,J1772
Hilliard,OH,43026,E,Private,,40.0318841,-83.1251158,45739,P,,,J1772
Kalamazoo,MI,49008,E,Public,ChargePoint Network,42.2545967,-85.6401672,38877,,,,NEMA520 J1772
Atlanta,GA,30345,E,Public - Card key at all times,eVgo Network,33.84878922,-84.25611115,74343,,,,J1772COMBO
Honolulu,HI,96815,E,Public,,21.279142,-157.831689,42382,P,,,J1772
Memphis,TN,38103,E,Public,Blink Network,35.139481,-90.029555,43932,,,,J1772
Mechanicsburg,PA,17050,E,Public,ChargePoint Network,40.2396296,-77.0498328,60606,,,,J1772
San Francisco,CA,94102,E,Public,ChargePoint Network,37.7876652,-122.4102251,48696,,,,J1772
Delray Beach,FL,33483,E,Public,ChargePoint Network,26.4349961,-80.0722448,63767,,,,CHADEMO
San Francisco,CA,94128,E,Public,ChargePoint Network,37.6139718,-122.3917233,60414,,,,NEMA520 J1772
Richmond,VA,23238,E,Private,,37.62747574,-77.67368,49399,P,,,J1772
Miami,FL,33156,E,Public,,25.6834547,-80.3158587,52532,P,,,J1772
Ventura,CA,93001,E,Public,ChargePoint Network,34.282379,-119.293134,43505,,,,NEMA520 J1772
Loleta,CA,95551,E,Public,SemaCharge Network,40.627386,-124.207966,71239,,,,J1772
Portland,ME,4101,E,Public,,43.6792818,-70.2578931,67350,LG,,,J1772
Mesa,AZ,85202,E,Public,Blink Network,33.392506,-111.870341,45325,,,,J1772
Decatur,GA,30033,E,Public,ChargePoint Network,33.7940496,-84.2841029,61422,,,,J1772
Seattle,WA,98104,E,Public,,47.60465,-122.336,48799,P,,,J1772
Los Angeles,CA,90077,E,Private,,34.0726079,-118.444831,60124,SG,,,J1772
Ontario,CA,91761,E,Public,ChargePoint Network,34.0431976,-117.6157684,48995,,,,NEMA520 J1772
Salt Lake City,UT,84101,E,Public,ChargePoint Network,40.7676182,-111.8915585,66364,,,,J1772
Granbury,TX,76048,E,Public,Tesla,32.4399488,-97.7891546,68513,P,,,TESLA
Danville,CA,94506,E,Public,Blink Network,37.798915,-121.922891,73932,,,,J1772
Minneapolis,MN,55402,E,Public - Card key at all times,SemaCharge Network,44.9742068,-93.2675723,70622,,,,J1772
San Diego,CA,92110,E,Private,Blink Network,32.774056,-117.180542,50965,,,,J1772
Portland,OR,97213,E,Private,Blink Network,45.5335,-122.617841,49182,,,,J1772
Olympia,WA,98501,E,Public,Blink Network,47.035131,-122.901138,45184,,,,J1772
Key West,FL,33040,E,Public,Tesla,24.5537907,-81.7946124,68482,P,,,TESLA J1772
Newton,NJ,7860,E,Public,ChargePoint Network,41.0807017,-74.7360313,63699,,,,J1772
Atlanta,GA,30322,E,Public,ChargePoint Network,33.7983632,-84.3272197,73212,,,,J1772
Mill Valley,CA,94941,E,Public,,37.892576,-122.571976,62072,FG,16,Department of the Interior,J1772
Barnstable,MA,2601,E,Public,,41.6529929,-70.283069,75012,LG,,,J1772
Newark,NJ,7102,E,Private,Blink Network,40.734664,-74.171096,71236,,,,J1772
San Ramon,CA,94583,E,Public,ChargePoint Network,37.7677548,-121.9592644,61381,,,,J1772
Tampa ,FL,33609,E,Public,,27.941456,-82.48465,68382,P,,,J1772
San Diego,CA,92105,E,Public,Blink Network,32.749165,-117.102002,52746,,,,J1772
Wenatchee,WA,98801,E,Public,,47.44851,-120.331437,49068,P,,,J1772
Pleasanton,CA,94566,E,Public,ChargePoint Network,37.6617928,-121.8758926,42373,,,,NEMA520 J1772
Truckee,CA,96161,E,Public,Tesla,39.324006,-120.169783,51252,P,,,J1772 TESLA
Palo Alto,CA,94303,E,Public,Blink Network,37.448553,-122.126369,52739,,,,CHADEMO J1772
Swarthmore,PA,19081,E,Private,,39.8891025,-75.3543938,49705,P,,,J1772
Wilsonville,OR,97070,E,Public - Card key at all times,SemaCharge Network,45.3029528,-122.7734556,42965,,,,J1772
San Leandro,CA,94577,E,Private,,37.7117606,-122.161093,53918,P,,,J1772
Dallas,TX,75251,E,Public,Blink Network,32.923514,-96.771829,55163,,,,J1772
Rolla,MO,65401,E,Public,,37.9820056,-91.7223863,67142,P,,,J1772
Glendale,AZ,85310,E,Public,Blink Network,33.711469,-112.184811,45323,,,,J1772
Long Beach,CA,90808,E,Public,Blink Network,33.818333,-118.144669,52730,,,,J1772
Visalia,CA,93292,E,Private,,36.3266961,-119.2307543,71885,SG,,,J1772
Vista,CA,92081,E,Public - Card key at all times,eVgo Network,33.16728973,-117.2479935,69325,,,,CHADEMO J1772COMBO
Seattle,WA,98112,E,Private,Blink Network,47.645037,-122.304905,50927,,,,J1772
Coronado,CA,92118,E,Public,Tesla,32.6806331,-117.1785561,68983,P,,,TESLA
North Kansas City,MO,64116,E,Public,ChargePoint Network,39.1297239,-94.5820216,68117,,,,J1772
Greenville,SC,29601,E,Public,ChargePoint Network,34.8478355,-82.4011536,41119,,,,J1772
Placentia,CA,92870,E,Public,,33.8715977,-117.8619419,73712,LG,,,J1772
Lancaster,CA,93534,E,Public,,34.6985964,-118.1447125,7275,T,,,J1772
Springfield,OR,97477,E,Public,AeroVironment Network,44.084961,-123.0397373,65863,,,,J1772 CHADEMO
Allen Park,MI,48101,E,Private,GE WattStation,42.29199036,-83.196214,74004,,,,J1772
Santa Fe,NM,87501,E,Public,ChargePoint Network,35.6906794,-105.9388056,51674,,,,NEMA520 J1772
Bronx,NY,10451,E,Public,Blink Network,40.819473,-73.930278,64145,,,,J1772
Middletown,CT,6457,E,Public,,41.550883,-72.662214,50812,P,,,J1772
Naperville,IL,60563,E,Public,ChargePoint Network,41.7870439,-88.2264629,41824,,,,J1772
Urbandale,IA,50322,E,Private,,41.6482849,-93.6982531,49656,P,,,J1772
Los Angeles,CA,90012,E,Public,ChargePoint Network,34.0568512,-118.2542621,73719,,,,J1772
Mankato,MN,56001,E,Private,,44.1667728,-93.9545055,49857,P,,,J1772
Spokane Valley,WA,99212,E,Public - Call ahead,,47.6572658,-117.312485,39796,P,,,J1772
Davis,CA,95618,E,Public,ChargePoint Network,38.5548396,-121.6983193,63036,,,,J1772
San Francisco,CA,94158,E,Public,ChargePoint Network,37.7686653,-122.3894348,42273,,,,J1772
Los Angeles,CA,90048,E,Public,,34.0700473,-118.3767587,21369,P,,,
Renton,WA,98057,E,Public - Call ahead,,47.4700273,-122.218755,64703,P,,,J1772
Woodland Hills,CA,91365,E,Public - Card key at all times,SemaCharge Network,34.1709939,-118.5897384,72655,,,,J1772
Tewksbury,MA,1876,E,Public,ChargePoint Network,42.6121671,-71.2168703,71604,,,,J1772
Chula Vista,CA,91911,E,Public - Card key at all times,eVgo Network,32.60799026,-117.0808716,69375,,,,CHADEMO J1772COMBO
New York,NY,10019,E,Public,,40.7709098,-73.9884248,43745,P,,,NEMA515 J1772
Lake Mary,FL,32746,E,Public,ChargePoint Network,28.7766788,-81.3570849,46581,,,,NEMA520 J1772
Tacoma,WA,98444,E,Public - Card key at all times,SemaCharge Network,47.1809341,-122.4340709,45009,,,,J1772
Elkhorn,WI,53121,E,Public,,42.694575,-88.54249,42407,P,,,NEMA520
St. Petersburg,FL,33733,E,Public,,27.778611,-82.73089,49955,T,,,J1772
Clovis,CA,93612,E,Public - Card key at all times,eVgo Network,36.82358932,-119.6996765,71290,,,,J1772COMBO
Vacaville,CA,95688,E,Public,,38.35697,-122.002,25516,LG,,,J1772
Fort Wayne,IN,46804,E,Public - Call ahead,,41.0744168,-85.21547,70775,P,,,J1772
Las Vegas,NV,89117,E,Public - Card key at all times,eVgo Network,36.15842819,-115.3136444,74254,,,,J1772COMBO
San Diego,CA,92131,E,Public,ChargePoint Network,32.8993895,-117.1089136,74310,,,,J1772
Madison,WI,53704,E,Private,,43.0933482,-89.361333,42970,LG,,,J1772
Houston,TX,77024,E,Public,Blink Network,29.765477,-95.451804,41283,,,,J1772
Killington,VT,5751,E,Public,ChargePoint Network,43.6270826,-72.7948304,63550,,,,J1772
Nashville,TN,37013,E,Public,ChargePoint Network,36.0603137,-86.6411873,62965,,,,NEMA520 J1772
Danville,VT,5828,E,Public - Card key at all times,eVgo Network,44.41468811,-72.13282013,70083,,,,J1772
Sacramento,CA,95819,E,Public,,38.55997,-121.420606,70073,P,,,J1772
Everett,WA,98201,E,Private,Blink Network,47.97208,-122.200225,51110,,,,J1772
Austin,TX,78702,E,Public,ChargePoint Network,30.2682731,-97.7067856,45127,,,,NEMA520 J1772
Latham,NY,12110,E,Private,GE WattStation,42.768177,-73.82062,72918,,,,J1772
Patchogue,NY,11772,E,Public - Call ahead,,40.792721,-73.008301,44180,P,,,J1772 CHADEMO
Indianapolis,IN,46268,E,Public,ChargePoint Network,39.9252333,-86.2306265,63214,,,,J1772
Waltham,MA,2453,E,Public - Card key at all times,SemaCharge Network,42.3622222,-71.266907,67789,,,,J1772
Beacon,NY,12508,E,Public,,41.5050573,-73.9831937,65284,SG,,,J1772
Houston,TX,77032,E,Private,Blink Network,29.986744,-95.351534,53583,,,,J1772
San Francisco,CA,94158,E,Public,ChargePoint Network,37.7686081,-122.3949127,55803,,,,J1772
Murfreesboro,TN,37133,E,Private,Blink Network,35.84692,-86.4080269,52387,,,,J1772
Santa Clara,CA,95054,E,Private,GE WattStation,37.4123858,-121.9768589,72959,,,,J1772
Stafford,VA,22554,E,Public - Call ahead,,38.469235,-77.399225,47573,P,,,J1772 CHADEMO
Brentwood,TN,37027,E,Public,Blink Network,35.960177,-86.816233,45041,,,,J1772
,NY,11375,E,Private,GE WattStation,40.6936758,-73.9881,72929,,,,J1772
Hilo,HI,96720,E,Public,,19.71445,-155.042,49001,P,,,J1772
Centreville,VA,20120,E,Public - Card key at all times,eVgo Network,38.83992004,-77.43225861,74118,,,,J1772COMBO
Oak Creek,WI,53154,E,Public,,42.902499,-87.92699,71646,P,,,NEMA520
Leawood,KS,66214,E,Public,ChargePoint Network,38.9251442,-94.6562424,37682,,,,NEMA520 J1772
Napa,CA,94558,E,Public - Call ahead,Tesla,38.3556291,-122.2858766,70360,P,,,TESLA
Upper Saddle River,NJ,7458,E,Private,,41.053468,-74.120185,45701,P,,,J1772
Littleton,MA,1460,E,Public,ChargePoint Network,42.5439717,-71.4652187,49026,,,,J1772
Portland,OR,97211,E,Public,Blink Network,45.592771,-122.663327,62576,,,,J1772
Harrisburg,PA,17111,E,Private,,40.2515494,-76.8139413,47764,P,,,J1772
Galena,IL,61036,E,Public,Tesla,42.4168568,-90.4262095,71149,P,,,TESLA
Washington,DC,20001,E,Public,Tesla,38.8954209,-77.0116476,72241,P,,,TESLA
Washington,DC,20009,E,Public,Tesla,38.9133407,-77.0394593,72244,P,,,TESLA
Fort Collins,CO,80525,E,Private,,40.544507,-105.078635,61531,P,,,J1772
Washington,DC,20001,E,Public,,38.884243,-76.995835,65674,P,,,NEMA515 J1772
Peachtree Corners,GA,30092,E,Public,ChargePoint Network,33.9635732,-84.2209068,64322,,,,J1772
Palm Desert,CA,92260,E,Public,ChargePoint Network,33.7237333,-116.3950907,64978,,,,J1772
Fresno,CA,93728,E,Private,,36.7641332,-119.8313808,74645,P,,,J1772
Spring,TX,77389,E,Public,ChargePoint Network,30.1274621,-95.5105118,68788,,,,J1772
Dallas,TX,75201,E,Public,ChargePoint Network,32.7958611,-96.8016241,69888,,,,J1772
Bellefontaine,OH,43311,E,Public,,40.360389,-83.76175,62462,LG,,,J1772
Westbury,NY,11590,E,Private,,40.754623,-73.562124,44213,P,,,J1772
Monrovia,CA,91016,E,Public - Call ahead,,34.13867,-117.9869,49127,P,,,J1772
Phoenix,AZ,85013,E,Public,Blink Network,33.490849,-112.079291,45231,,,,J1772
Ellicottville,NY,14731,E,Public,ChargePoint Network,42.2627209,-78.6678785,53438,,,,J1772
Phoenix,AZ,85023,E,Private,,33.638894,-112.107222,48341,P,,,J1772
Latham,NY,12110,E,Private,GE WattStation,42.752678,-73.813225,72925,,,,J1772
Rochester,MN,55904,E,Public,ChargePoint Network,44.0140076,-92.4223785,62578,,,,NEMA520 J1772
Honolulu,HI,96813,E,Public,,21.30733,-157.86292,66924,P,,,J1772
Colorado Springs,CO,80922,E,Public,ChargePoint Network,38.8791574,-104.7180306,68829,,,,J1772
San Jose,CA,95128,E,Public,ChargePoint Network,37.3224847,-121.9491515,60465,,,,J1772
Conshohocken,PA,19428,E,Private,,40.1028291,-75.3093634,47746,P,,,J1772
Saint Paul,MN,55111,E,Public,ChargePoint Network,44.8718271,-93.1952595,67160,,,,J1772
Wethersfield,CT,6109,E,Public,,41.725002,-72.6724544,68936,SG,,,J1772
San Diego,CA,92130,E,Private,GE WattStation,32.949426,-117.241192,72880,,,,J1772
West Haven,CT,6516,E,Private,,41.3077571,-72.9685927,44460,P,,,J1772
Branson,MO,65616,E,Public,Tesla,36.6379412,-93.2797016,71677,P,,,TESLA
Chicago,IL,60601,E,Public,ChargePoint Network,41.8824425,-87.6204453,36361,,,,NEMA520
Twisp,WA,98856,E,Public,,48.366229,-120.1228275,62972,P,,,J1772
Rancho Cucamonga,CA,91730,E,Public,,34.100456,-117.54918,46974,LG,,,J1772
Auburn,CA,95603,E,Public,,38.8978,-121.074904,64697,LG,,,J1772
Honolulu,HI,96814,E,Public,,21.292087,-157.83915,50068,P,,,J1772
Coldwater,MI,49036,E,Public,,41.93785,-84.983818,65660,P,,,NEMA520
Oak Park,IL,60301,E,Public,ChargePoint Network,41.8874676,-87.7937989,50670,,,,J1772
Victoria,TX,77904,E,Public - Call ahead,,28.851484,-96.998051,39759,P,,,J1772
Kansas City,MO,64114,E,Public,ChargePoint Network,38.9389899,-94.606454,75116,,,,J1772 J1772COMBO
Red Wing,MN,55066,E,Public,,44.5677397,-92.6248225,39603,P,,,NEMA520
Atlanta,GA,30318,E,Public,ChargePoint Network,33.7830536,-84.3917542,60047,,,,J1772
Alton,IL,62002,E,Public,,38.890858,-90.1836394,50464,LG,,,J1772
San Antonio,TX,78264,E,Public,ChargePoint Network,29.6019968,-98.4453041,73459,,,,NEMA520 J1772
Salem,OR,97301,E,Public - Card key at all times,SemaCharge Network,44.957313,-123.017758,43756,,,,J1772
San Diego,CA,92123,E,Public,ChargePoint Network,32.8336523,-117.130895,66844,,,,J1772
Pleasanton,CA,94588,E,Public,Blink Network,37.69554,-121.927032,65371,,,,J1772
Salt Lake City,UT,84109,E,Public - Card key at all times,eVgo Network,40.70063019,-111.8009262,71363,,,,J1772
Keizer,OR,97303,E,Public,Blink Network,44.996524,-123.026167,50860,,,,CHADEMO J1772
Bellevue,WA,98006,E,Public,ChargePoint Network,47.5690418,-122.1460195,42228,,,,J1772
Los Angeles,CA,90063,E,Private,,34.0532876,-118.1751682,63055,LG,,,J1772
Cookeville,TN,38501,E,Public,Blink Network,36.13667,-85.503623,45052,,,,CHADEMO J1772
Kalamazoo,MI,49001,E,Public,ChargePoint Network,42.2835312,-85.5895004,40448,,,,NEMA520 J1772
Mid-Cambridge,MA,2141,E,Public,ChargePoint Network,42.3681263,-71.076239,44914,,,,J1772
Hamilton,OH,45011,E,Private,,39.3746861,-84.5487685,42641,LG,,,J1772
Toccoa,GA,30577,E,Public,ChargePoint Network,34.5727805,-83.3116402,73680,,,,J1772
Blackwood,NJ,8012,E,Public,Blink Network,39.7850998,-75.047209,52059,,,,J1772
Maryville,MO,64468,E,Public,ChargePoint Network,40.3517598,-94.8866925,68115,,,,J1772
Antioch,CA,94509,E,Public,Blink Network,37.966543,-121.782689,71120,,,,J1772
Honolulu,HI,96815,E,Public,,21.280977,-157.828257,45946,P,,,J1772
New York,NY,10011,E,Public,Tesla,40.7375941,-73.9937739,74440,P,,,TESLA
Bloomfield,NJ,7003,E,Public - Call ahead,,40.7853008,-74.1932503,45664,P,,,J1772
Tucson,AZ,85712,E,Public,Blink Network,32.239221,-110.899261,49251,,,,J1772
San Francisco,CA,94107,E,Public,ChargePoint Network,37.7801255,-122.4041901,66430,,,,J1772
Nashville,TN,37219,E,Public,Tesla,36.1636715,-86.7824498,75206,P,,,TESLA
San Francisco,CA,94103,E,Public,ChargePoint Network,37.7829829,-122.4058287,64740,,,,NEMA520 J1772
Van Nuys,CA,91405,E,Public,,34.2071414,-118.4492989,67306,LG,,,J1772
Boston,MA,2210,E,Public,ChargePoint Network,42.3492209,-71.0414338,38254,,,,NEMA520 J1772
Schererville,IN,46375,E,Public,ChargePoint Network,41.494816,-87.472315,60604,,,,J1772
Aurora,CO,80016,E,Public - Card key at all times,SemaCharge Network,39.596486,-104.705455,43510,,,,J1772
Los Angeles,CA,90039,E,Public,,34.110475,-118.246578,64776,T,,,J1772
Glenmont,NY,12077,E,Public,ChargePoint Network,42.6036302,-73.7903321,52022,,,,J1772
Toms River,NJ,8753,E,Private,,39.9625459,-74.1825175,45697,P,,,J1772
Vallejo,CA,94590,E,Private,,38.1181495,-122.2552519,48066,P,,,J1772
